,name,iter,A,BA,ROC,MCC,F1,R,P
rf-26,Random Forest,26,0.8044806517311609,0.7014874586817033,0.7014874586817033,0.3528496980260676,0.670635586114372,0.7014874586817033,0.6544797257006559
xgb-26,XGBoost,26,0.7759674134419552,0.7124894678851513,0.7124894678851513,0.3463322980686534,0.6572099517644072,0.7124894678851513,0.6411200068870524
gnb-26,Gaussian Naive Bayes,26,0.7678207739307535,0.674347008879383,0.674347008879383,0.2903025202420006,0.6338505416295985,0.674347008879383,0.6208445642407906
bnb-26,Bernoulli Naive Bayes,26,0.7739307535641547,0.7001749951390239,0.7001749951390239,0.3287972378294294,0.6502243015845511,0.7001749951390239,0.635016393442623
svc-26,Support Vector,26,0.790224032586558,0.670863309352518,0.6708633093525179,0.300281254501075,0.6450643927430957,0.670863309352518,0.6319312381143029
lr-27,Logistic Regression,27,0.7637474541751528,0.6775066433339815,0.6775066433339815,0.2923375613739921,0.6330911152339724,0.6775066433339815,0.6203634525797662
dt-27,Decision Tree,27,0.7433808553971487,0.6655162356601205,0.6655162356601205,0.2658691679221436,0.6157200357781754,0.6655162356601205,0.6067665872319077
rf-27,Random Forest,27,0.8167006109979633,0.6808931233391665,0.6808931233391665,0.3374753693428073,0.6673441734417345,0.6808931233391665,0.6573990525603429
xgb-27,XGBoost,27,0.8228105906313645,0.6844902456413248,0.6844902456413248,0.3489111212785388,0.673559687292235,0.6844902456413248,0.6649666763257027
gnb-27,Gaussian Naive Bayes,27,0.7046843177189409,0.6871961889947502,0.6871961889947502,0.2819289006317778,0.6035405424970903,0.6871961889947502,0.606150538424786
bnb-27,Bernoulli Naive Bayes,27,0.7841140529531568,0.6839393350184717,0.6839393350184717,0.3136605349242156,0.6484708488679958,0.6839393350184717,0.6337165473049378
svc-27,Support Vector,27,0.814663951120163,0.6741363665824097,0.6741363665824098,0.326327033252266,0.6619710851030027,0.6741363665824097,0.652882098554683
lr-28,Logistic Regression,28,0.780040733197556,0.6815412534836995,0.6815412534836995,0.3076565120204481,0.6447558818800578,0.6815412534836995,0.6303457582949417
dt-28,Decision Tree,28,0.7637474541751528,0.6386026314083868,0.6386026314083868,0.2378628007011629,0.6121009044350005,0.6386026314083868,0.6020520162252445
rf-28,Random Forest,28,0.8065173116089613,0.6804556354916067,0.6804556354916067,0.3268699049171777,0.660509326986761,0.6804556354916067,0.6480196703880914
xgb-28,XGBoost,28,0.7678207739307535,0.6354429969537883,0.6354429969537883,0.2355521868172101,0.6122610141313383,0.6354429969537883,0.6024136241117373
gnb-28,Gaussian Naive Bayes,28,0.8329938900203666,0.6071197096376952,0.6071197096376952,0.2534422251497785,0.6215692909241297,0.6071197096376952,0.6499092970521542
bnb-28,Bernoulli Naive Bayes,28,0.7759674134419552,0.6402391600233327,0.6402391600233328,0.2473479403166871,0.6192617866004962,0.6402391600233327,0.6090654770905791
svc-28,Support Vector,28,0.8126272912423625,0.6395910298787997,0.6395910298787997,0.2761471401603878,0.6380448717948719,0.6395910298787997,0.636572606214331
lr-29,Logistic Regression,29,0.7576374745417516,0.6794672370211938,0.6794672370211938,0.2917762372393124,0.6305165773980789,0.6794672370211938,0.6185918026467943
dt-29,Decision Tree,29,0.7983706720977597,0.6423131764858383,0.6423131764858383,0.2666912006192102,0.63225425741975,0.6423131764858383,0.6249430977580517
rf-29,Random Forest,29,0.7983706720977597,0.6756594724220624,0.6756594724220624,0.3132743418500369,0.6526861821845281,0.6756594724220624,0.6396748093176665
xgb-29,XGBoost,29,0.7841140529531568,0.6894970510078424,0.6894970510078423,0.32113913852902,0.6513344766600568,0.6894970510078424,0.636057983154172
gnb-29,Gaussian Naive Bayes,29,0.7718940936863544,0.6934182383822671,0.6934182383822672,0.3185425349266402,0.6457431457431457,0.6934182383822671,0.6311527643491255
bnb-29,Bernoulli Naive Bayes,29,0.7739307535641547,0.683501847170912,0.6835018471709119,0.3064145421727665,0.6420930278374278,0.683501847170912,0.6279140688533478
svc-29,Support Vector,29,0.7820773930753564,0.6493939983148617,0.6493939983148617,0.2644563766372418,0.6279907948309436,0.6493939983148617,0.617034780401117
lr-30,Logistic Regression,30,0.7942973523421588,0.6954922548447728,0.6954922548447728,0.3365879069753707,0.6608397108407368,0.6954922548447728,0.6448796772179259
dt-30,Decision Tree,30,0.7474541751527495,0.6401257372480393,0.6401257372480393,0.2320270910027928,0.6047930622630731,0.6401257372480393,0.5960504687014083
rf-30,Random Forest,30,0.8309572301425662,0.7004018406896104,0.7004018406896105,0.3790034031242726,0.6885684373017875,0.7004018406896104,0.6791944363952478
xgb-30,XGBoost,30,0.8207739307535642,0.6888489208633093,0.6888489208633094,0.3523177561528501,0.6747365251430293,0.6888489208633093,0.664321565531243
gnb-30,Gaussian Naive Bayes,30,0.845213849287169,0.6476602501782358,0.6476602501782358,0.3323830287818394,0.6630913687251715,0.6476602501782358,0.6870484400656814
bnb-30,Bernoulli Naive Bayes,30,0.8105906313645621,0.6717382850476376,0.6717382850476377,0.3189869932148206,0.6579473696038114,0.6717382850476376,0.648121750796579
svc-30,Support Vector,30,0.8126272912423625,0.6451487458681704,0.6451487458681704,0.2841219872254698,0.6419467343056436,0.6451487458681704,0.6390389271745204
mlp-1,MultiLayer Perceptron,1,0.7983706720977597,0.6129610999329309,0.6129610999329309,0.2173653929510899,0.6083614653915257,0.6129610999329309,0.604566337617185
mlp-2,MultiLayer Perceptron,2,0.8065173116089613,0.5693013157041934,0.5693013157041934,0.1572283198389179,0.576097130965039,0.5693013157041934,0.5891784820683903
mlp-3,MultiLayer Perceptron,3,0.8044806517311609,0.5779794187178418,0.5779794187178416,0.1600039501964615,0.5798930481283423,0.5779794187178418,0.5820769906323184
mlp-4,MultiLayer Perceptron,4,0.8065173116089613,0.5845909955611921,0.5845909955611921,0.1881989071432545,0.5920678647951376,0.5845909955611921,0.6046767106089139
mlp-5,MultiLayer Perceptron,5,0.7942973523421588,0.5742739578985032,0.5742739578985032,0.1703990871152204,0.5817964092055219,0.5742739578985032,0.5977322661644695
mlp-6,MultiLayer Perceptron,6,0.8065173116089613,0.599009747314832,0.599009747314832,0.216440294280158,0.606640186876481,0.599009747314832,0.6182873460910844
mlp-7,MultiLayer Perceptron,7,0.835030549898167,0.5855182376309137,0.5855182376309138,0.1951765936065958,0.5949876269132459,0.5855182376309137,0.6113619262603461
mlp-8,MultiLayer Perceptron,8,0.8167006109979633,0.6145385277129163,0.6145385277129163,0.2551788056366924,0.6251272480488632,0.6145385277129163,0.6421273351124667
mlp-9,MultiLayer Perceptron,9,0.8228105906313645,0.5992090588369181,0.5992090588369181,0.2652476435692172,0.6168225975726805,0.5992090588369181,0.6772930648769575
mlp-10,MultiLayer Perceptron,10,0.8167006109979633,0.6107962079024132,0.6107962079024132,0.2328221135343829,0.6159261576971213,0.6107962079024132,0.6223104508196722
mlp-11,MultiLayer Perceptron,11,0.824847250509165,0.5718459588848211,0.571845958884821,0.1645672818755483,0.5796567651509118,0.5718459588848211,0.5942376950780313
mlp-12,MultiLayer Perceptron,12,0.8044806517311609,0.5862923351158645,0.5862923351158645,0.170429201724464,0.5851872711912137,0.5862923351158645,0.5841503267973855
mlp-13,MultiLayer Perceptron,13,0.8085539714867617,0.5920889440113395,0.5920889440113395,0.2188678778163748,0.6037330860636032,0.5920889440113395,0.6300458715596331
mlp-14,MultiLayer Perceptron,14,0.8024439918533605,0.6439476061427281,0.6439476061427281,0.2864839527460934,0.6432354285115022,0.6439476061427281,0.642539805593655
mlp-15,MultiLayer Perceptron,15,0.8167006109979633,0.599293953858393,0.599293953858393,0.2144923461472072,0.6061497326203209,0.599293953858393,0.6158352668213457
mlp-16,MultiLayer Perceptron,16,0.8024439918533605,0.5651577020557589,0.5651577020557589,0.1346764294818353,0.5671728600379873,0.5651577020557589,0.5695916986239566
mlp-17,MultiLayer Perceptron,17,0.7820773930753564,0.5970791930141524,0.5970791930141525,0.1971370547347483,0.5985159372444729,0.5970791930141524,0.6000807102502018
mlp-18,MultiLayer Perceptron,18,0.814663951120163,0.593453157012479,0.593453157012479,0.2166315517694265,0.6043022751224351,0.593453157012479,0.6255421184320267
mlp-19,MultiLayer Perceptron,19,0.8289205702647657,0.6251279735019573,0.6251279735019574,0.2945060732320122,0.6415310805173132,0.6251279735019573,0.6732902418682235
mlp-20,MultiLayer Perceptron,20,0.8228105906313645,0.6539879562492319,0.6539879562492319,0.3198936686738953,0.6595739594042126,0.6539879562492319,0.6661363033678069
mlp-21,MultiLayer Perceptron,21,0.8411405295315683,0.6240414236088353,0.6240414236088353,0.2892909730483212,0.6400293255131966,0.6240414236088353,0.6686720142602496
mlp-22,MultiLayer Perceptron,22,0.7983706720977597,0.5423903781870617,0.5423903781870617,0.098019599983342,0.5462403733955659,0.5423903781870617,0.5566628701594534
mlp-23,MultiLayer Perceptron,23,0.7942973523421588,0.5888991591627408,0.5888991591627408,0.1956747336235596,0.595983543117846,0.5888991591627408,0.6076742506319971
mlp-24,MultiLayer Perceptron,24,0.8228105906313645,0.6245821590089795,0.6245821590089795,0.2632882603934002,0.6310024618839891,0.6245821590089795,0.6391064110070257
mlp-25,MultiLayer Perceptron,25,0.780040733197556,0.577331942251297,0.577331942251297,0.1739067103467451,0.5841332580463015,0.577331942251297,0.5977718360071301
mlp-26,MultiLayer Perceptron,26,0.7617107942973523,0.5586609336609336,0.5586609336609337,0.1228113533844836,0.5609940622205919,0.5586609336609336,0.5642788461538462
mlp-27,MultiLayer Perceptron,27,0.8167006109979633,0.630896751223854,0.630896751223854,0.2433737453563838,0.6205955079332371,0.630896751223854,0.613125
mlp-28,MultiLayer Perceptron,28,0.7983706720977597,0.6232888732888733,0.6232888732888734,0.258115110703365,0.6285334372635778,0.6232888732888733,0.6350961538461539
mlp-29,MultiLayer Perceptron,29,0.8207739307535642,0.670176282051282,0.670176282051282,0.329892077568819,0.664679952815546,0.670176282051282,0.6598765432098765
mlp-30,MultiLayer Perceptron,30,0.8085539714867617,0.6002204010678587,0.6002204010678587,0.2205890591681188,0.608466236851035,0.6002204010678587,0.6213813068651779
