,name,iter,A,BA,ROC,MCC,F1,R,P
lr-21,Logistic Regression,21,0.7352342158859471,0.7274126644630241,0.7274126644630242,0.3460772677344521,0.6374449038942155,0.7274126644630241,0.631665353296559
dt-21,Decision Tree,21,0.7494908350305499,0.7524790978028388,0.7524790978028388,0.3848304288233773,0.6559685550713492,0.7524790978028388,0.6466403162055336
rf-21,Random Forest,21,0.8167006109979633,0.7086817032860198,0.7086817032860198,0.3735845806315268,0.6828165374677002,0.7086817032860198,0.6671989406449603
xgb-21,XGBoost,21,0.7759674134419552,0.734720331842634,0.7347203318426339,0.3753020725959248,0.6668517147791758,0.734720331842634,0.6500207125103563
gnb-21,Gaussian Naive Bayes,21,0.7169042769857433,0.7277367295352907,0.7277367295352907,0.3402392379043179,0.6260677087613756,0.7277367295352907,0.6270795660036166
bnb-21,Bernoulli Naive Bayes,21,0.790224032586558,0.6930941733100007,0.6930941733100006,0.3303161167733875,0.6570043066906304,0.6930941733100007,0.6412636320531058
svc-21,Support Vector,21,0.7494908350305499,0.7080173698878736,0.7080173698878734,0.3262807361475168,0.6385751988366039,0.7080173698878736,0.6279449870440502
lr-22,Logistic Regression,22,0.7617107942973523,0.6929807505347074,0.6929807505347074,0.3122058064816598,0.6393445710518881,0.6929807505347074,0.6262722646310432
dt-22,Decision Tree,22,0.769857433808554,0.758911789487329,0.7589117894873291,0.4029577586132074,0.6721967185995262,0.758911789487329,0.656785980611484
rf-22,Random Forest,22,0.8309572301425662,0.7115172726683519,0.7115172726683519,0.3928725549038842,0.6947272223345843,0.7115172726683519,0.6824305439096652
xgb-22,XGBoost,22,0.8004073319755601,0.7435511050618964,0.7435511050618964,0.4032839043551085,0.6876590330788803,0.7435511050618964,0.66694433337776
gnb-22,Gaussian Naive Bayes,22,0.8024439918533605,0.6947307019249466,0.6947307019249467,0.3422266587571284,0.6657402533600028,0.6947307019249466,0.6503603242918626
