,name,iter,A,BA,ROC,MCC,F1,R,P
bnb-14,Bernoulli Naive Bayes,14,0.7576374745417516,0.5905437811912632,0.5905437811912632,0.1627190994541332,0.5786805690757927,0.5905437811912632,0.5731069129729447
svc-14,Support Vector,14,0.7922606924643585,0.63871605418368,0.63871605418368,0.2565353206332768,0.6266772019798437,0.63871605418368,0.6186062621224716
lr-15,Logistic Regression,15,0.7861507128309573,0.6906960917752285,0.6906960917752284,0.3241683077217344,0.6532136010493391,0.6906960917752285,0.6377651355527462
dt-15,Decision Tree,15,0.7067209775967414,0.6883952297621363,0.6883952297621363,0.2841370604142542,0.6051820415456779,0.6883952297621363,0.6071336429308566
rf-15,Random Forest,15,0.8391038696537678,0.6774094238123015,0.6774094238123016,0.3609414418360231,0.6803938532525852,0.6774094238123015,0.6835848423876593
xgb-15,XGBoost,15,0.8105906313645621,0.6884114330157496,0.6884114330157495,0.3412807088423222,0.6676564990501975,0.6884114330157496,0.6545454545454545
gnb-15,Gaussian Naive Bayes,15,0.8513238289205702,0.5901224965973167,0.5901224965973167,0.2651473765412637,0.6107617961665852,0.5901224965973167,0.6950210378681627
bnb-15,Bernoulli Naive Bayes,15,0.7739307535641547,0.6557132672240586,0.6557132672240585,0.2680986146732957,0.6272594841913046,0.6557132672240586,0.6153993947836112
svc-15,Support Vector,15,0.8004073319755601,0.6935316611575604,0.6935316611575606,0.3389173134880057,0.6637738274917546,0.6935316611575604,0.6483800437288809
lr-16,Logistic Regression,16,0.7576374745417516,0.6739095210318231,0.6739095210318231,0.2841742285630348,0.6277957205012071,0.6739095210318231,0.6160876525049753
dt-16,Decision Tree,16,0.7433808553971487,0.6710739516494912,0.6710739516494912,0.2735357781629003,0.6183937823834197,0.6710739516494912,0.609341342170671
rf-16,Random Forest,16,0.814663951120163,0.685251798561151,0.6852517985611511,0.3411344851744762,0.66855086977486,0.685251798561151,0.6570467032967033
xgb-16,XGBoost,16,0.7881873727087576,0.6807797005638732,0.6807797005638732,0.3122858317801846,0.6492857142857142,0.6807797005638732,0.6348636495503336
gnb-16,Gaussian Naive Bayes,16,0.8329938900203666,0.5737734137014713,0.5737734137014712,0.1975481030062572,0.5868021346469623,0.5737734137014713,0.6322470082490996
bnb-16,Bernoulli Naive Bayes,16,0.7617107942973523,0.6374035906410007,0.6374035906410007,0.2350491457781595,0.6103835328427549,0.6374035906410007,0.6005215742057848
svc-16,Support Vector,16,0.7820773930753564,0.6716248622723442,0.6716248622723442,0.2954943315941257,0.6406915748510775,0.6716248622723442,0.6271915077573371
lr-17,Logistic Regression,17,0.7393075356415478,0.6686758701147191,0.668675870114719,0.2684973145020707,0.6149963244302867,0.6686758701147191,0.606848134006651
dt-17,Decision Tree,17,0.7983706720977597,0.6589863244539503,0.6589863244539503,0.2903291495021438,0.642856618052239,0.6589863244539503,0.6325444426433242
rf-17,Random Forest,17,0.8024439918533605,0.7002884179143172,0.7002884179143172,0.3495275535283212,0.6686517737256239,0.7002884179143172,0.652491981248458
xgb-17,XGBoost,17,0.7963340122199593,0.7022490116015296,0.7022490116015296,0.3470894877661813,0.6656042279612073,0.7022490116015296,0.6489143402529229
gnb-17,Gaussian Naive Bayes,17,0.8309572301425662,0.5948052368915678,0.5948052368915678,0.2305715912219128,0.6088250256764669,0.5948052368915678,0.6401907226375312
bnb-17,Bernoulli Naive Bayes,17,0.769857433808554,0.6699883336573984,0.6699883336573984,0.2854987872014105,0.6327599102468212,0.6699883336573984,0.6198752228163993
svc-17,Support Vector,17,0.8105906313645621,0.6272765571326723,0.6272765571326723,0.255983946962026,0.627984846633264,0.6272765571326723,0.6287114111555352
lr-18,Logistic Regression,18,0.7718940936863544,0.6989759543716378,0.6989759543716378,0.3259738596127707,0.648388746803069,0.6989759543716378,0.6335072841922157
dt-18,Decision Tree,18,0.790224032586558,0.6986518892993713,0.6986518892993713,0.3376925357012884,0.6598190562674469,0.6986518892993713,0.6435126656365595
rf-18,Random Forest,18,0.824847250509165,0.6912470023980815,0.6912470023980816,0.3600242733789272,0.6789385644768856,0.6912470023980815,0.6694372667240884
xgb-18,XGBoost,18,0.8004073319755601,0.732435673083155,0.732435673083155,0.3892433894729223,0.6827663502109704,0.732435673083155,0.6629595128822647
gnb-18,Gaussian Naive Bayes,18,0.8207739307535642,0.544348305139672,0.544348305139672,0.1217401861104134,0.5495412844036698,0.544348305139672,0.5835470085470086
bnb-18,Bernoulli Naive Bayes,18,0.7494908350305499,0.6302093460366842,0.6302093460366842,0.2186891863454899,0.6002607872598144,0.6302093460366842,0.5918232094702683
svc-18,Support Vector,18,0.8065173116089613,0.7193596474172014,0.7193596474172014,0.3776814823566157,0.6809878468303958,0.7193596474172014,0.6625678466785148
lr-19,Logistic Regression,19,0.7596741344195519,0.6417622658629852,0.6417622658629853,0.2402433794775883,0.6118629079800633,0.6417622658629852,0.6017846339987901
dt-19,Decision Tree,19,0.7393075356415478,0.551963834337935,0.551963834337935,0.0937520792235697,0.5447116777745581,0.551963834337935,0.5422863924050633
rf-19,Random Forest,19,0.8085539714867617,0.5816157884503208,0.5816157884503209,0.1809381387438914,0.5886452762923351,0.5816157884503208,0.6002827108385761
xgb-19,XGBoost,19,0.780040733197556,0.5981755136431395,0.5981755136431395,0.186543541492527,0.5926938675187415,0.5981755136431395,0.5886129636129636
gnb-19,Gaussian Naive Bayes,19,0.8329938900203666,0.5737734137014713,0.5737734137014712,0.1975481030062572,0.5868021346469623,0.5737734137014713,0.6322470082490996
bnb-19,Bernoulli Naive Bayes,19,0.7352342158859471,0.5995851967074989,0.5995851967074989,0.167750583734262,0.5758240297713981,0.5995851967074989,0.5706436781609195
svc-19,Support Vector,19,0.7820773930753564,0.6160477023786377,0.6160477023786377,0.2155472068501316,0.6064555757807291,0.6160477023786377,0.6000894404382582
lr-20,Logistic Regression,20,0.7678207739307535,0.674347008879383,0.674347008879383,0.2903025202420006,0.6338505416295985,0.674347008879383,0.6208445642407906
dt-20,Decision Tree,20,0.7311608961303462,0.674995139023916,0.6749951390239161,0.2739390168082137,0.6133858267716537,0.674995139023916,0.6072066706372841
rf-20,Random Forest,20,0.8289205702647657,0.6936450839328537,0.6936450839328538,0.3679455131832299,0.6832063414034657,0.6936450839328537,0.6747835497835497
xgb-20,XGBoost,20,0.7922606924643585,0.6776200661092747,0.6776200661092748,0.311052544411882,0.6500503102465202,0.6776200661092747,0.6361806797853309
gnb-20,Gaussian Naive Bayes,20,0.8207739307535642,0.5332328731609307,0.5332328731609307,0.096338624459672,0.5346773498750754,0.5332328731609307,0.5698188997821351
bnb-20,Bernoulli Naive Bayes,20,0.8024439918533605,0.6391535420312399,0.6391535420312399,0.2656678619719222,0.6322949237598919,0.6391535420312399,0.6268013229388141
svc-20,Support Vector,20,0.7657841140529531,0.6620325361332555,0.6620325361332556,0.2721368670302263,0.6262600856494198,0.6620325361332555,0.6142648201471731
